"CV_fold","feature","auc","set"
72,"GiG",0.793344248053727,"Perm"
72,"GiG",0.764108389855993,"Perm"
72,"GiG",0.770924521367236,"Perm"
72,"GiG",0.782184503324535,"Perm"
72,"GiG",0.756590597748004,"Perm"
72,"GiG",0.822012095292192,"Perm"
72,"GiG",0.729793845434194,"Perm"
72,"GiG",0.737812823682716,"Perm"
72,"GiG",0.781549667546527,"Perm"
72,"GiG",0.777172641919209,"Perm"
72,"GiG",0.741889137625714,"Perm"
72,"GiG",0.797821510909152,"Perm"
72,"GiG",0.792308463363293,"Perm"
72,"GiG",0.734872531658258,"Perm"
72,"GiG",0.796351364896923,"Perm"
72,"GiG",0.754251729092185,"Perm"
72,"GiG",0.722810651876107,"Perm"
72,"GiG",0.741187477028968,"Perm"
72,"GiG",0.732299776136857,"Perm"
72,"GiG",0.763640616124829,"Perm"
72,"GiG",0.790069831935581,"Perm"
72,"GiG",0.76821811620836,"Perm"
72,"GiG",0.751545323933309,"Perm"
72,"GiG",0.757826856894651,"Perm"
72,"GiG",0.794446857562899,"Perm"
72,"GiG",0.770456747636072,"Perm"
72,"GiG",0.785458919442681,"Perm"
72,"GiG",0.752881820308062,"Perm"
72,"GiG",0.765144174546427,"Perm"
72,"GiG",0.767984229342778,"Perm"
72,"GiG",0.772929265929366,"Perm"
72,"GiG",0.769788499448695,"Perm"
72,"GiG",0.751311437067727,"Perm"
72,"GiG",0.78432289752414,"Perm"
72,"GiG",0.727588626415851,"Perm"
72,"GiG",0.750041765511711,"Perm"
72,"GiG",0.759798189047412,"Perm"
72,"GiG",0.758595342310134,"Perm"
72,"GiG",0.764242039493468,"Perm"
72,"GiG",0.791606802766547,"Perm"
72,"GiG",0.77827525142838,"Perm"
72,"GiG",0.755354338601357,"Perm"
72,"GiG",0.758328043035183,"Perm"
72,"GiG",0.781081893815363,"Perm"
72,"GiG",0.768318353436466,"Perm"
72,"GiG",0.768819539576999,"Perm"
72,"GiG",0.758795816766347,"Perm"
72,"GiG",0.738714958735674,"Perm"
72,"GiG",0.777506766012897,"Perm"
72,"GiG",0.72962678338735,"Perm"
72,"GiG",0.728524173878179,"Perm"
72,"GiG",0.791606802766547,"Perm"
72,"GiG",0.748471382271376,"Perm"
72,"GiG",0.746533462527983,"Perm"
72,"GiG",0.760700324100371,"Perm"
72,"GiG",0.722175816098099,"Perm"
72,"GiG",0.763106017574927,"Perm"
72,"GiG",0.764342276721574,"Perm"
72,"GiG",0.771693006782719,"Perm"
72,"GiG",0.775602258678873,"Perm"
72,"GiG",0.750008353102342,"Perm"
72,"GiG",0.788699923151458,"Perm"
72,"GiG",0.771926893648301,"Perm"
72,"GiG",0.734738882020783,"Perm"
72,"GiG",0.754552440776505,"Perm"
72,"GiG",0.754919977279562,"Perm"
72,"GiG",0.779511510575028,"Perm"
72,"GiG",0.742757860269304,"Perm"
72,"GiG",0.736643389354806,"Perm"
72,"GiG",0.803234321226904,"Perm"
72,"GiG",0.767315981155401,"Perm"
72,"GiG",0.760065488322363,"Perm"
72,"GiG",0.769487787764376,"Perm"
72,"GiG",0.770857696548498,"Perm"
72,"GiG",0.727789100872064,"Perm"
72,"GiG",0.793110361188145,"Perm"
72,"GiG",0.761702696381436,"Perm"
72,"GiG",0.773163152794948,"Perm"
72,"GiG",0.762404356978182,"Perm"
72,"GiG",0.759464064953724,"Perm"
72,"GiG",0.747168298305991,"Perm"
72,"GiG",0.74746900999031,"Perm"
72,"GiG",0.779711985031241,"Perm"
72,"GiG",0.764442513949681,"Perm"
72,"GiG",0.758962878813191,"Perm"
72,"GiG",0.748371145043269,"Perm"
72,"GiG",0.770924521367236,"Perm"
72,"GiG",0.712419392562398,"Perm"
72,"GiG",0.743058571953623,"Perm"
72,"GiG",0.784723846436566,"Perm"
72,"GiG",0.741621838350763,"Perm"
72,"GiG",0.779077149253233,"Perm"
72,"GiG",0.747068061077884,"Perm"
72,"GiG",0.743827057369107,"Perm"
72,"GiG",0.768051054161516,"Perm"
72,"GiG",0.735574192255003,"Perm"
72,"GiG",0.72962678338735,"Perm"
72,"GiG",0.812021784890908,"Perm"
72,"GiG",0.807143573123058,"Perm"
72,"GiG",0.749173042868121,"Perm"
72,"GiG",0.801129339436667,"Perm"
72,"GiG",0.768184703798991,"Perm"
72,"GiG",0.76791740452404,"Perm"
72,"GiG",0.752614521033112,"Perm"
72,"GiG",0.740719703297805,"Perm"
72,"GiG",0.742390323766247,"Perm"
72,"GiG",0.803000434361322,"Perm"
72,"GiG",0.773797988572956,"Perm"
72,"GiG",0.801730762805306,"Perm"
72,"GiG",0.763139429984296,"Perm"
72,"GiG",0.761903170837649,"Perm"
72,"GiG",0.75468609041398,"Perm"
72,"GiG",0.789936182298105,"Perm"
72,"GiG",0.790871729760433,"Perm"
72,"GiG",0.733602860102242,"Perm"
72,"GiG",0.776704868188045,"Perm"
72,"GiG",0.782050853687059,"Perm"
72,"GiG",0.776938755053627,"Perm"
72,"GiG",0.788733335560827,"Perm"
72,"GiG",0.777072404691102,"Perm"
72,"GiG",0.761335159878379,"Perm"
72,"GiG",0.736476327307962,"Perm"
72,"GiG",0.775936382772562,"Perm"
72,"GiG",0.75351665608607,"Perm"
72,"GiG",0.744461893147115,"Perm"
72,"GiG",0.767783754886565,"Perm"
72,"GiG",0.754251729092185,"Perm"
72,"GiG",0.786294229676902,"Perm"
72,"GiG",0.746967823849778,"Perm"
72,"GiG",0.776203682047512,"Perm"
72,"GiG",0.757225433526012,"Perm"
72,"GiG",0.770724046911023,"Perm"
72,"GiG",0.735340305389422,"Perm"
72,"GiG",0.712887166293561,"Perm"
72,"GiG",0.764810050452738,"Perm"
72,"GiG",0.742657623041198,"Perm"
72,"GiG",0.770824284139129,"Perm"
72,"GiG",0.811487186341007,"Perm"
72,"GiG",0.795115105750276,"Perm"
72,"GiG",0.749239867686859,"Perm"
72,"GiG",0.743726820141,"Perm"
72,"GiG",0.769153663670687,"Perm"
72,"GiG",0.761368572287748,"Perm"
72,"GiG",0.755487988238832,"Perm"
72,"GiG",0.723612549700959,"Perm"
72,"GiG",0.760767148919109,"Perm"
72,"GiG",0.756223061244946,"Perm"
72,"GiG",0.756022586788733,"Perm"
72,"GiG",0.774332587122858,"Perm"
72,"GiG",0.760399612416051,"Perm"
72,"GiG",0.74720171071536,"Perm"
72,"GiG",0.730662568077784,"Perm"
72,"GiG",0.762337532159444,"Perm"
72,"GiG",0.728457349059441,"Perm"
72,"GiG",0.75699154666043,"Perm"
72,"GiG",0.758461692672659,"Perm"
72,"GiG",0.760265962778576,"Perm"
72,"GiG",0.800728390524241,"Perm"
72,"GiG",0.757024959069799,"Perm"
72,"GiG",0.757927094122757,"Perm"
72,"GiG",0.755020214507668,"Perm"
72,"GiG",0.79010324434495,"Perm"
72,"GiG",0.774132112666644,"Perm"
72,"GiG",0.748204082996425,"Perm"
72,"GiG",0.785893280764476,"Perm"
72,"GiG",0.787229777139229,"Perm"
72,"GiG",0.794881218884694,"Perm"
72,"GiG",0.737512111998396,"Perm"
72,"GiG",0.728724648334391,"Perm"
72,"GiG",0.771492532326506,"Perm"
72,"GiG",0.764910287680845,"Perm"
72,"GiG",0.776638043369307,"Perm"
72,"GiG",0.728991947609342,"Perm"
72,"GiG",0.756624010157372,"Perm"
72,"GiG",0.741588425941395,"Perm"
72,"GiG",0.766580908149287,"Perm"
72,"GiG",0.751578736342678,"Perm"
72,"GiG",0.798088810184102,"Perm"
72,"GiG",0.776905342644258,"Perm"
72,"GiG",0.784957733302148,"Perm"
72,"GiG",0.763774265762304,"Perm"
72,"GiG",0.772595141835678,"Perm"
72,"GiG",0.744762604831434,"Perm"
72,"GiG",0.782084266096428,"Perm"
72,"GiG",0.762938955528083,"Perm"
72,"GiG",0.771993718467039,"Perm"
72,"GiG",0.767483043202245,"Perm"
72,"GiG",0.751846035617628,"Perm"
72,"GiG",0.74315880918173,"Perm"
72,"GiG",0.754285141501554,"Perm"
72,"GiG",0.758929466403822,"Perm"
72,"GiG",0.759330415316248,"Perm"
72,"GiG",0.80764475926359,"Perm"
72,"GiG",0.759898426275519,"Perm"
72,"GiG",0.813358281265662,"Perm"
72,"GiG",0.74603227638745,"Perm"
72,"GiG",0.773330214841792,"Perm"
72,"GiG",0.758762404356978,"Perm"
72,"GiG",0.81168766079722,"Perm"
72,"GiG",0.766079722008754,"Perm"
72,"GiG",0.767783754886565,"Perm"
72,"GiG",0.768151291389622,"Perm"
72,"GiG",0.719068462026797,"Perm"
72,"GiG",0.791439740719703,"Perm"
72,"GiG",0.798790470780848,"Perm"
72,"GiG",0.793411072872465,"Perm"
72,"GiG",0.768251528617729,"Perm"
72,"GiG",0.792542350228875,"Perm"
72,"GiG",0.795315580206489,"Perm"
72,"GiG",0.758194393397708,"Perm"
72,"GiG",0.714457549533897,"Perm"
72,"GiG",0.765812422733803,"Perm"
72,"GiG",0.74863844431822,"Perm"
72,"GiG",0.741254301847706,"Perm"
72,"GiG",0.776237094456881,"Perm"
72,"GiG",0.743025159544255,"Perm"
72,"GiG",0.728824885562498,"Perm"
72,"GiG",0.788265561829664,"Perm"
72,"GiG",0.778642787931438,"Perm"
72,"GiG",0.752814995489325,"Perm"
72,"GiG",0.780647532493568,"Perm"
72,"GiG",0.784690434027198,"Perm"
72,"GiG",0.772160780513883,"Perm"
72,"GiG",0.73336897323666,"Perm"
72,"GiG",0.775936382772562,"Perm"
72,"GiG",0.704032877810819,"Perm"
72,"GiG",0.774132112666645,"Perm"
72,"GiG",0.742657623041197,"Perm"
72,"GiG",0.78953523338568,"Perm"
72,"GiG",0.76303919275619,"Perm"
72,"GiG",0.759731364228675,"Perm"
72,"GiG",0.769922149086171,"Perm"
72,"GiG",0.769120251261318,"Perm"
72,"GiG",0.786795415817435,"Perm"
72,"GiG",0.725851181128671,"Perm"
72,"GiG",0.770590397273547,"Perm"
72,"GiG",0.754886564870193,"Perm"
72,"GiG",0.766547495739918,"Perm"
72,"GiG",0.745998863978081,"Perm"
72,"GiG",0.727454976778376,"Perm"
72,"GiG",0.735139830933209,"Perm"
72,"GiG",0.759129940860035,"Perm"
72,"GiG",0.781516255137158,"Perm"
72,"GiG",0.766179959236861,"Perm"
72,"GiG",0.731263991446423,"Perm"
72,"GiG",0.797220087540512,"Perm"
72,"GiG",0.732433425774333,"Perm"
72,"GiG",0.764709813224632,"Perm"
72,"GiG",0.764008152627886,"Perm"
72,"GiG",0.764642988405894,"Perm"
72,"GiG",0.748204082996425,"Perm"
72,"GiG",0.801396638711617,"Perm"
72,"GiG",0.781549667546527,"Perm"
72,"GiG",0.787196364729861,"Perm"
72,"GiG",0.781315780680945,"Perm"
72,"GiG",0.7693541381269,"Perm"
72,"GiG",0.786093755220689,"Perm"
72,"GiG",0.774499649169702,"Perm"
72,"GiG",0.777306291556684,"Perm"
72,"GiG",0.745430853018811,"Perm"
72,"GiG",0.755621637876307,"Perm"
72,"GiG",0.775602258678873,"Perm"
72,"GiG",0.75268134585185,"Perm"
72,"GiG",0.742691035450566,"Perm"
72,"GiG",0.757292258344749,"Perm"
72,"GiG",0.739683918607371,"Perm"
72,"GiG",0.761134685422166,"Perm"
72,"GiG",0.76965484981122,"Perm"
72,"GiG",0.751946272845735,"Perm"
72,"GiG",0.788165324601557,"Perm"
72,"GiG",0.796752313809349,"Perm"
72,"GiG",0.777373116375422,"Perm"
72,"GiG",0.791205853854121,"Perm"
72,"GiG",0.790069831935581,"Perm"
72,"GiG",0.784155835477296,"Perm"
72,"GiG",0.749841291055498,"Perm"
72,"GiG",0.744929666878279,"Perm"
72,"GiG",0.746399812890507,"Perm"
72,"GiG",0.800060142336864,"Perm"
72,"GiG",0.788633098332721,"Perm"
72,"GiG",0.709011326806776,"Perm"
72,"GiG",0.790604430485482,"Perm"
72,"GiG",0.750041765511711,"Perm"
72,"GiG",0.781115306224732,"Perm"
72,"GiG",0.748471382271376,"Perm"
72,"GiG",0.704433826723245,"Perm"
72,"GiG",0.737946473320191,"Perm"
72,"GiG",0.75408466704534,"Perm"
72,"GiG",0.75956430218183,"Perm"
72,"GiG",0.791339503491597,"Perm"
72,"GiG",0.748371145043269,"Perm"
72,"GiG",0.768117878980253,"Perm"
72,"GiG",0.742123024491296,"Perm"
72,"GiG",0.746366400481139,"Perm"
72,"GiG",0.743659995322263,"Perm"
72,"GiG",0.750910488155301,"Perm"
72,"GiG",0.742123024491296,"Perm"
72,"GiG",0.76303919275619,"Perm"
72,"GiG",0.740118279929166,"Perm"
72,"GiG",0.763774265762304,"Perm"
72,"GiG",0.796401483510976,"Perm"
72,"GiG",0.747001236259147,"Perm"
72,"GiG",0.77914397407197,"Perm"
72,"GiG",0.769153663670687,"Perm"
72,"GiG",0.778910087206388,"Perm"
72,"GiG",0.768351765845835,"Perm"
72,"GiG",0.764943700090214,"Perm"
72,"GiG",0.73019479434662,"Perm"
72,"GiG",0.753282769220489,"Perm"
72,"GiG",0.752414046576899,"Perm"
72,"GiG",0.773163152794948,"Perm"
72,"GiG",0.733536035283504,"Perm"
72,"GiG",0.760566674462896,"Perm"
72,"GiG",0.747134885896622,"Perm"
72,"GiG",0.730662568077784,"Perm"
72,"GiG",0.761836346018911,"Perm"
72,"GiG",0.792074576497711,"Perm"
72,"GiG",0.763640616124829,"Perm"
72,"GiG",0.749741053827391,"Perm"
72,"GiG",0.784089010658559,"Perm"
72,"GiG",0.771926893648301,"Perm"
72,"GiG",0.732299776136857,"Perm"
72,"GiG",0.754619265595242,"Perm"
72,"GiG",0.792041164088342,"Perm"
72,"GiG",0.728691235925023,"Perm"
72,"GiG",0.753850780179759,"Perm"
72,"GiG",0.773597514116743,"Perm"
72,"GiG",0.760633499281633,"Perm"
72,"GiG",0.776470981322463,"Perm"
72,"GiG",0.754519028367135,"Perm"
72,"GiG",0.747034648668516,"Perm"
72,"GiG",0.774232349894751,"Perm"
72,"GiG",0.751244612248989,"Perm"
72,"GiG",0.745965451568713,"Perm"
72,"GiG",0.770289685589228,"Perm"
72,"GiG",0.762203882521969,"Perm"
72,"GiG",0.738013298138929,"Perm"
72,"GiG",0.761101273012797,"Perm"
72,"GiG",0.730729392896522,"Perm"
72,"GiG",0.790437368438638,"Perm"
72,"GiG",0.791707039994654,"Perm"
72,"GiG",0.773163152794948,"Perm"
72,"GiG",0.763273079621771,"Perm"
72,"GiG",0.786661766179959,"Perm"
72,"GiG",0.716261819639814,"Perm"
72,"GiG",0.739583681379264,"Perm"
72,"GiG",0.761368572287748,"Perm"
72,"GiG",0.774700123625915,"Perm"
72,"GiG",0.780079521534298,"Perm"
72,"GiG",0.75438537872966,"Perm"
72,"GiG",0.752982057536169,"Perm"
72,"GiG",0.812690033078285,"Perm"
72,"GiG",0.746199338434294,"Perm"
72,"GiG",0.737478699589027,"Perm"
72,"GiG",0.739383206923051,"Perm"
72,"GiG",0.760149019345785,"Perm"
73,"GiG",0.712577619236359,"Perm"
73,"GiG",0.756903157616594,"Perm"
73,"GiG",0.76212181265689,"Perm"
73,"GiG",0.734575241115075,"Perm"
73,"GiG",0.743261989694808,"Perm"
73,"GiG",0.753567181926278,"Perm"
73,"GiG",0.785737878187343,"Perm"
73,"GiG",0.76116395825076,"Perm"
73,"GiG",0.762980578676179,"Perm"
73,"GiG",0.764268727705113,"Perm"
73,"GiG",0.761296076099881,"Perm"
73,"GiG",0.79006473774607,"Perm"
73,"GiG",0.760800634165676,"Perm"
73,"GiG",0.735665213370326,"Perm"
73,"GiG",0.768562557801559,"Perm"
73,"GiG",0.756704980842912,"Perm"
73,"GiG",0.738935130136081,"Perm"
73,"GiG",0.756605892456071,"Perm"
73,"GiG",0.760998810939358,"Perm"
73,"GiG",0.734509182190514,"Perm"
73,"GiG",0.782699167657551,"Perm"
73,"GiG",0.741214163033426,"Perm"
73,"GiG",0.74715946624389,"Perm"
73,"GiG",0.759842779759546,"Perm"
73,"GiG",0.77797595455146,"Perm"
73,"GiG",0.767076231998943,"Perm"
73,"GiG",0.754591095256969,"Perm"
73,"GiG",0.79105562161448,"Perm"
73,"GiG",0.77150217994451,"Perm"
73,"GiG",0.754359889021007,"Perm"
73,"GiG",0.753335975690316,"Perm"
73,"GiG",0.740784780023781,"Perm"
73,"GiG",0.764731140177038,"Perm"
73,"GiG",0.757530717399921,"Perm"
73,"GiG",0.760206103844629,"Perm"
73,"GiG",0.786959968291716,"Perm"
73,"GiG",0.740883868410622,"Perm"
73,"GiG",0.797397278372308,"Perm"
73,"GiG",0.782732197119831,"Perm"
73,"GiG",0.766646848989299,"Perm"
73,"GiG",0.767968027480513,"Perm"
73,"GiG",0.773913330690976,"Perm"
73,"GiG",0.775895098427798,"Perm"
73,"GiG",0.71640903686088,"Perm"
73,"GiG",0.736127625842251,"Perm"
73,"GiG",0.775796010040956,"Perm"
73,"GiG",0.803078345884529,"Perm"
73,"GiG",0.74438499141234,"Perm"
73,"GiG",0.719018364381028,"Perm"
73,"GiG",0.725095785440613,"Perm"
73,"GiG",0.766052318668252,"Perm"
73,"GiG",0.76961950059453,"Perm"
73,"GiG",0.73322103316158,"Perm"
73,"GiG",0.764995375875281,"Perm"
73,"GiG",0.765688994583168,"Perm"
73,"GiG",0.776357510899723,"Perm"
73,"GiG",0.773219711983089,"Perm"
73,"GiG",0.760437310080592,"Perm"
73,"GiG",0.727209671026556,"Perm"
73,"GiG",0.751519355264896,"Perm"
73,"GiG",0.749570616990355,"Perm"
73,"GiG",0.759809750297265,"Perm"
73,"GiG",0.762650284053376,"Perm"
73,"GiG",0.731107147575638,"Perm"
73,"GiG",0.729422644999339,"Perm"
73,"GiG",0.777612630466376,"Perm"
73,"GiG",0.748348526885982,"Perm"
73,"GiG",0.754293830096446,"Perm"
73,"GiG",0.783326727440877,"Perm"
73,"GiG",0.774639978861144,"Perm"
73,"GiG",0.770048883604175,"Perm"
73,"GiG",0.710529792574977,"Perm"
73,"GiG",0.779264103580394,"Perm"
73,"GiG",0.761097899326199,"Perm"
73,"GiG",0.722123133835381,"Perm"
73,"GiG",0.710133439027613,"Perm"
73,"GiG",0.738670894437839,"Perm"
73,"GiG",0.77239397542608,"Perm"
73,"GiG",0.755978332672744,"Perm"
73,"GiG",0.739166336372044,"Perm"
73,"GiG",0.694873827454089,"Perm"
73,"GiG",0.738439688201876,"Perm"
73,"GiG",0.715880565464394,"Perm"
73,"GiG",0.768826793499802,"Perm"
73,"GiG",0.784251552384727,"Perm"
73,"GiG",0.783524904214559,"Perm"
73,"GiG",0.724468225657286,"Perm"
73,"GiG",0.786035143347866,"Perm"
73,"GiG",0.798751486325803,"Perm"
73,"GiG",0.736788215087858,"Perm"
73,"GiG",0.770676443387502,"Perm"
73,"GiG",0.794986127625842,"Perm"
73,"GiG",0.735268859822962,"Perm"
73,"GiG",0.704683577751354,"Perm"
73,"GiG",0.735830360681728,"Perm"
73,"GiG",0.754458977407848,"Perm"
73,"GiG",0.756870128154314,"Perm"
73,"GiG",0.747919143876338,"Perm"
73,"GiG",0.77143612101995,"Perm"
73,"GiG",0.791518034086405,"Perm"
73,"GiG",0.697516184436517,"Perm"
73,"GiG",0.755978332672744,"Perm"
73,"GiG",0.772460034350641,"Perm"
73,"GiG",0.750429383009645,"Perm"
73,"GiG",0.76208878319461,"Perm"
73,"GiG",0.792046505482891,"Perm"
73,"GiG",0.827685295283393,"Perm"
73,"GiG",0.77985863390144,"Perm"
73,"GiG",0.783392786365438,"Perm"
73,"GiG",0.77424362531378,"Perm"
73,"GiG",0.75188267934998,"Perm"
73,"GiG",0.776027216276919,"Perm"
73,"GiG",0.768859822962082,"Perm"
73,"GiG",0.758092218258687,"Perm"
73,"GiG",0.785110318404016,"Perm"
73,"GiG",0.800799312987185,"Perm"
73,"GiG",0.74438499141234,"Perm"
73,"GiG",0.753600211388558,"Perm"
73,"GiG",0.764797199101599,"Perm"
73,"GiG",0.776423569824283,"Perm"
73,"GiG",0.75462412471925,"Perm"
73,"GiG",0.744715286035143,"Perm"
73,"GiG",0.800435988902101,"Perm"
73,"GiG",0.713106090632845,"Perm"
73,"GiG",0.787224203989959,"Perm"
73,"GiG",0.740322367551856,"Perm"
73,"GiG",0.725161844365174,"Perm"
73,"GiG",0.744946492271106,"Perm"
73,"GiG",0.724435196195006,"Perm"
73,"GiG",0.750726648170168,"Perm"
73,"GiG",0.773979389615537,"Perm"
73,"GiG",0.765490817809486,"Perm"
73,"GiG",0.743955608402695,"Perm"
73,"GiG",0.711025234509182,"Perm"
73,"GiG",0.774342713700621,"Perm"
73,"GiG",0.778075042938301,"Perm"
73,"GiG",0.803408640507333,"Perm"
73,"GiG",0.759512485136742,"Perm"
73,"GiG",0.757068304927996,"Perm"
73,"GiG",0.818569163694015,"Perm"
73,"GiG",0.760635486854274,"Perm"
73,"GiG",0.736557008851896,"Perm"
73,"GiG",0.729323556612498,"Perm"
73,"GiG",0.736292773153653,"Perm"
73,"GiG",0.726780288016911,"Perm"
73,"GiG",0.775432685955873,"Perm"
73,"GiG",0.705674461619765,"Perm"
73,"GiG",0.780254987448804,"Perm"
73,"GiG",0.775465715418153,"Perm"
73,"GiG",0.77985863390144,"Perm"
73,"GiG",0.76215484211917,"Perm"
73,"GiG",0.741643546043071,"Perm"
73,"GiG",0.766547760602457,"Perm"
73,"GiG",0.770940679085744,"Perm"
73,"GiG",0.737613951644867,"Perm"
73,"GiG",0.765920200819131,"Perm"
73,"GiG",0.786035143347866,"Perm"
73,"GiG",0.72479852028009,"Perm"
73,"GiG",0.736226714229092,"Perm"
73,"GiG",0.756837098692033,"Perm"
73,"GiG",0.734509182190514,"Perm"
73,"GiG",0.780288016911085,"Perm"
73,"GiG",0.758587660192892,"Perm"
73,"GiG",0.75934733782534,"Perm"
73,"GiG",0.742700488836042,"Perm"
73,"GiG",0.771700356718193,"Perm"
73,"GiG",0.778438367023385,"Perm"
73,"GiG",0.746168582375479,"Perm"
73,"GiG",0.787752675386445,"Perm"
73,"GiG",0.750528471396486,"Perm"
73,"GiG",0.773219711983089,"Perm"
73,"GiG",0.760470339542872,"Perm"
73,"GiG",0.72387369533624,"Perm"
73,"GiG",0.711190381820584,"Perm"
73,"GiG",0.778834720570749,"Perm"
73,"GiG",0.756870128154314,"Perm"
73,"GiG",0.771039767472586,"Perm"
73,"GiG",0.773550006605893,"Perm"
73,"GiG",0.759710661910424,"Perm"
73,"GiG",0.750462412471925,"Perm"
73,"GiG",0.765655965120888,"Perm"
73,"GiG",0.761461223411283,"Perm"
73,"GiG",0.768595587263839,"Perm"
73,"GiG",0.735863390144009,"Perm"
73,"GiG",0.732824679614216,"Perm"
73,"GiG",0.735731272294887,"Perm"
73,"GiG",0.775366627031312,"Perm"
73,"GiG",0.775498744880433,"Perm"
73,"GiG",0.714030915576694,"Perm"
73,"GiG",0.731503501123002,"Perm"
73,"GiG",0.746961289470207,"Perm"
73,"GiG",0.758257365570089,"Perm"
73,"GiG",0.800105694279297,"Perm"
73,"GiG",0.760040956533228,"Perm"
73,"GiG",0.730942000264236,"Perm"
73,"GiG",0.770181001453296,"Perm"
73,"GiG",0.75373232923768,"Perm"
73,"GiG",0.754095653322764,"Perm"
73,"GiG",0.770412207689259,"Perm"
73,"GiG",0.725095785440613,"Perm"
73,"GiG",0.76307966706302,"Perm"
73,"GiG",0.766977143612102,"Perm"
73,"GiG",0.794457656229357,"Perm"
73,"GiG",0.752609327520148,"Perm"
73,"GiG",0.740190249702735,"Perm"
73,"GiG",0.737646981107148,"Perm"
73,"GiG",0.789800502047827,"Perm"
73,"GiG",0.815794688862465,"Perm"
73,"GiG",0.756275597833267,"Perm"
73,"GiG",0.771964592416436,"Perm"
73,"GiG",0.761362135024442,"Perm"
73,"GiG",0.698639186154049,"Perm"
73,"GiG",0.74530981635619,"Perm"
73,"GiG",0.797529396221429,"Perm"
73,"GiG",0.724963667591492,"Perm"
73,"GiG",0.784317611309288,"Perm"
73,"GiG",0.736292773153653,"Perm"
73,"GiG",0.733022856387898,"Perm"
73,"GiG",0.754293830096446,"Perm"
73,"GiG",0.795217333861805,"Perm"
73,"GiG",0.785539701413661,"Perm"
73,"GiG",0.7836239926014,"Perm"
73,"GiG",0.781047694543533,"Perm"
73,"GiG",0.782269784647906,"Perm"
73,"GiG",0.7705112960761,"Perm"
73,"GiG",0.761130928788479,"Perm"
73,"GiG",0.740322367551856,"Perm"
73,"GiG",0.825802615933413,"Perm"
73,"GiG",0.697648302285639,"Perm"
73,"GiG",0.789040824415379,"Perm"
73,"GiG",0.714493328048619,"Perm"
73,"GiG",0.775696921654115,"Perm"
73,"GiG",0.738571806050998,"Perm"
73,"GiG",0.753831417624521,"Perm"
73,"GiG",0.757662835249042,"Perm"
73,"GiG",0.754326859558726,"Perm"
73,"GiG",0.786992997753997,"Perm"
73,"GiG",0.754888360417492,"Perm"
73,"GiG",0.75003302946228,"Perm"
73,"GiG",0.79759545514599,"Perm"
73,"GiG",0.756242568370987,"Perm"
73,"GiG",0.741313251420267,"Perm"
73,"GiG",0.74342713700621,"Perm"
73,"GiG",0.781774342713701,"Perm"
73,"GiG",0.733022856387898,"Perm"
73,"GiG",0.748810939357907,"Perm"
73,"GiG",0.775036332408508,"Perm"
73,"GiG",0.760040956533228,"Perm"
73,"GiG",0.754954419342053,"Perm"
73,"GiG",0.749702734839477,"Perm"
73,"GiG",0.75657286299379,"Perm"
73,"GiG",0.721033161580129,"Perm"
73,"GiG",0.787554498612763,"Perm"
73,"GiG",0.778867750033029,"Perm"
73,"GiG",0.734476152728234,"Perm"
73,"GiG",0.73226317875545,"Perm"
73,"GiG",0.760437310080592,"Perm"
73,"GiG",0.744285903025499,"Perm"
73,"GiG",0.745772228828115,"Perm"
73,"GiG",0.763409961685824,"Perm"
73,"GiG",0.786596644206632,"Perm"
73,"GiG",0.75089179548157,"Perm"
73,"GiG",0.75,"Perm"
73,"GiG",0.750594530321046,"Perm"
73,"GiG",0.735632183908046,"Perm"
73,"GiG",0.78913991280222,"Perm"
73,"GiG",0.767802880169111,"Perm"
73,"GiG",0.732626502840534,"Perm"
73,"GiG",0.750198176773682,"Perm"
73,"GiG",0.760404280618311,"Perm"
73,"GiG",0.754161712247325,"Perm"
73,"GiG",0.803738935130136,"Perm"
73,"GiG",0.74715946624389,"Perm"
73,"GiG",0.771964592416436,"Perm"
73,"GiG",0.762980578676179,"Perm"
73,"GiG",0.745607081516713,"Perm"
73,"GiG",0.737746069493989,"Perm"
73,"GiG",0.764698110714758,"Perm"
73,"GiG",0.759116131589378,"Perm"
73,"GiG",0.776027216276919,"Perm"
73,"GiG",0.75095785440613,"Perm"
73,"GiG",0.719943189324878,"Perm"
73,"GiG",0.763905403620029,"Perm"
73,"GiG",0.751189060642093,"Perm"
73,"GiG",0.774772096710266,"Perm"
73,"GiG",0.709241643546043,"Perm"
73,"GiG",0.767010173074382,"Perm"
73,"GiG",0.789404148500462,"Perm"
73,"GiG",0.767340467697186,"Perm"
73,"GiG",0.76674593737614,"Perm"
73,"GiG",0.793169507200423,"Perm"
73,"GiG",0.734244946492271,"Perm"
73,"GiG",0.779924692826001,"Perm"
73,"GiG",0.776522658211124,"Perm"
73,"GiG",0.746895230545647,"Perm"
73,"GiG",0.777909895626899,"Perm"
73,"GiG",0.772493063812921,"Perm"
73,"GiG",0.755284713964857,"Perm"
73,"GiG",0.778306249174263,"Perm"
73,"GiG",0.752444180208746,"Perm"
73,"GiG",0.781444048090897,"Perm"
73,"GiG",0.74534284581847,"Perm"
73,"GiG",0.794655833003039,"Perm"
73,"GiG",0.78913991280222,"Perm"
73,"GiG",0.769784647905932,"Perm"
73,"GiG",0.803375611045052,"Perm"
73,"GiG",0.760635486854274,"Perm"
73,"GiG",0.786827850442595,"Perm"
73,"GiG",0.78828114678293,"Perm"
73,"GiG",0.749933941075439,"Perm"
